place_id,place_name,address,place_overall_rating,place_review_count,review_rating,text,time,relative_time,language,author,kw_appointment,kw_booking,kw_schedule,kw_cancel,kw_no_show,kw_whatsapp,kw_wait_delay,is_booking_issue,is_timing_issue,is_negative_le2,is_negative_le3
ChIJZ1VVhTnI5zsRwdvXCXXALgY,"Jawed Habib Hair and Beauty Salon, JB Nagar","B wing, Ayushi apartment, Shriniwas Bagarka Rd, near Metro Station Chakala (J B Nagar), close to Mumbai Airport, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",4.6,1652,5,had an amazing experience at this salon! the staff was friendly and made me feel comfortable throughout the process. the services provided by the experts sunil & altaf for highlights and botosmooth were top notch. highly recommend their expertise.,1753696980,3 weeks ago,en,Sau Thakur,False,False,False,False,False,False,False,False,False,False,False
ChIJZ1VVhTnI5zsRwdvXCXXALgY,"Jawed Habib Hair and Beauty Salon, JB Nagar","B wing, Ayushi apartment, Shriniwas Bagarka Rd, near Metro Station Chakala (J B Nagar), close to Mumbai Airport, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",4.6,1652,5,"our visit to jawed habib salon, jb nagar for an industrial exposure visit was an amazing experience! the knowledge shared with our students was truly valuable, and the team explained everything in great detail, making sure no questions were left unanswered.

the staff was super friendly and welcoming, making the entire session both fun and informative. a special thanks to the owners for their warm hospitality and for giving our students such great industry insights.

we really appreciate the time and effort they put into this visit and look forward to more such experiences in the future!",1740041907,5 months ago,en,Akshata Dhumal,False,False,False,False,False,False,False,False,False,False,False
ChIJZ1VVhTnI5zsRwdvXCXXALgY,"Jawed Habib Hair and Beauty Salon, JB Nagar","B wing, Ayushi apartment, Shriniwas Bagarka Rd, near Metro Station Chakala (J B Nagar), close to Mumbai Airport, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",4.6,1652,5,"today, i visited jawed habib salon in jb nagar for hair coloring and hair treatment, and i must say, the entire experience was truly wonderful. the staff was professional, friendly, and highly skilled.

a special thanks to altaf, who did an excellent job with my hair—his expertise and attention to detail really impressed me. i’m very happy with the result. also, a big thank you to kiran, who provided a very relaxing facial and did waxing with great care and precision.

overall, i’m extremely satisfied with the service and hospitality. highly recommend this salon to anyone looking for quality beauty and hair treatments.",1752934859,a month ago,en,Sonia Sona,False,False,False,False,False,False,False,False,False,False,False
ChIJZ1VVhTnI5zsRwdvXCXXALgY,"Jawed Habib Hair and Beauty Salon, JB Nagar","B wing, Ayushi apartment, Shriniwas Bagarka Rd, near Metro Station Chakala (J B Nagar), close to Mumbai Airport, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",4.6,1652,5,"excellent service. requested ashfak for mullet v- shape fade, turned out fabulous. loved the haircut also the hair spa was extremely soothing. ambience is good overall experience was great.",1749400518,2 months ago,en,Amar Sonwani,False,False,False,False,False,False,False,False,False,False,False
ChIJh8KYiJjP5zsR0HNrLzuiMdA,LAKME SALON For Him & Her in HIGH STREET PHOENIX,"Unit No S/12, No 462, 2, Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",4.9,1365,2,"we visited lakme salon at palladium mall for two pedicures and an oil massage. one pedicure was good, but the second—done by the same staff member—was rushed and less effective. it seemed like the therapist was tired, which may point to an understaffing issue. experience delivered was inconsistent.

i did not like their pricing logic. they claimed only “senior stylists” were available for all services—including a simple men’s haircut—would be charged ₹650 instead of the ₹400 advertised with a regular stylist. it felt like an upselling tactic, not a service choice.

we also paid ₹850 for an oil head massage that was rate-printed for ₹800 (!) and lasted barely 20 minutes. it didn’t justify the price. the experience was underwhelming compared to other salons that offer better, higher-quality massages with proper equipment and technique.

overall: inconsistent quality, inflated pricing, and little value for money. not an experience i’d recommend or repeat.",1746167341,3 months ago,en,V,False,False,False,False,False,False,False,False,False,True,True
ChIJh8KYiJjP5zsR0HNrLzuiMdA,LAKME SALON For Him & Her in HIGH STREET PHOENIX,"Unit No S/12, No 462, 2, Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",4.9,1365,5,i got my haircut here and sadiq was extremely professional. i’m very happy with the result and would definitely recommend him,1754214758,2 weeks ago,en,Varsha Jha,False,False,False,False,False,False,False,False,False,False,False
ChIJh8KYiJjP5zsR0HNrLzuiMdA,LAKME SALON For Him & Her in HIGH STREET PHOENIX,"Unit No S/12, No 462, 2, Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",4.9,1365,1,"extremely disappointing experience! ruined my long beautiful hair!

sadiq, who was introduced as the salon’s “designer” (ie top stylist), completely ruined my long, beautiful hair. despite repeatedly and clearly instructing him from the beginning not to cut more than 2–3 inches, he went ahead and chopped off 10-12 inches, reducing my length by half.

he was dismissive of my inputs throughout and seemed more interested in doing what he wanted than listening to the client. it honestly felt like i was a lab experiment for him to practice on, not a paying customer.

to make matters worse, he couldn’t tell the difference between curly-wavy hair and frizz, and seemed unaware of how the curly girl method (cgm) works. also, he kept denying that he didn’t cut the hair short and it’s still long enough. if a hair stylist can’t tell the difference between butt length hair vs upper back length hair, he doesn’t fulfil the bare minimum to be called a barber.

the store manager was present when i gave my haircut brief and he seemed to understand it better than the stylist himself. after the damage was done, he agreed that i had very clearly stated my expectations.

overall, if you have curly/wavy hair or care about retaining your length, i’d strongly advise staying away from the stylist and the salon.",1752631922,a month ago,en,payal das,False,False,False,False,False,False,False,False,False,True,True
ChIJh8KYiJjP5zsR0HNrLzuiMdA,LAKME SALON For Him & Her in HIGH STREET PHOENIX,"Unit No S/12, No 462, 2, Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",4.9,1365,5,have visited this place multiple time and always had concerns with the service..since last 2 time sadique is doing my hair and he is excellent in his work..good hire by lakme,1748853258,2 months ago,en,Eema Shafi,False,False,False,False,False,False,False,False,False,False,False
ChIJh8KYiJjP5zsR0HNrLzuiMdA,LAKME SALON For Him & Her in HIGH STREET PHOENIX,"Unit No S/12, No 462, 2, Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",4.9,1365,5,"mr sadiq was patient with learning what hair style i wanted, his attention to detail was appreciated. i loved my haircut was exactly what i wanted. his inputs were useful. thank you!",1745600148,3 months ago,en,Nishka Kothari,False,False,False,False,False,False,False,False,False,False,False
ChIJ5xtdLu7uWhERr9_yb5GmzAU,Salon Muah,"Pali Hill, Shop 3, Dunhill, Dr Ambedkar Rd, Khar West, Mumbai, Maharashtra 400052, India",4.7,527,5,"i had travelled to mumbai just for a weekend from uttarakhand and decided to get a nice new look. it was amazing getting a haircut from nandani ma'am. i trusted her with her suggestions & it was totally worth it. just a beautiful experience, to also chit chat with her. i can honestly say, i have never had a better haircut before which suits my face so well.",1753964764,2 weeks ago,en,Snigdha Tiwari,False,False,False,False,False,False,False,False,False,False,False
ChIJ5xtdLu7uWhERr9_yb5GmzAU,Salon Muah,"Pali Hill, Shop 3, Dunhill, Dr Ambedkar Rd, Khar West, Mumbai, Maharashtra 400052, India",4.7,527,5,"having experienced some of the best salons, my standards are high – yet nandini and her team truly stood out. from a spot-on consultation to a flawless cut, color, and treatment, her calm expertise and passion were evident in every step. the staff was equally efficient and professional, making the experience seamless. ryan’s research-driven approach and commitment to hair health added another level of confidence. no wonder celebs love them! left feeling grateful, impressed, and excited to return. ✨",1754505527,a week ago,en,Neha Lalchandani,False,False,False,False,False,False,False,False,False,False,False
ChIJ5xtdLu7uWhERr9_yb5GmzAU,Salon Muah,"Pali Hill, Shop 3, Dunhill, Dr Ambedkar Rd, Khar West, Mumbai, Maharashtra 400052, India",4.7,527,5,"muah salon is my go-to spot for haircuts, styling, colour—basically, anything to do with hair! the place is simply awesome. nandini and ryan are absolute darlings; super skilled, warm, and they really listen to what you need. you’re in the best hands with them!

the vibe at the salon is always upbeat and welcoming. the staff is lively, friendly, and on point with everything. plus, the place is squeaky clean and super hygienic.

it’s not just a salon; it’s a little haven where you can chill out and pamper yourself silly. the whole team at muah takes such good care of you, you’ll actually look forward to your next visit. highly recommend!",1754072371,2 weeks ago,en,Anannya Datta,False,False,False,False,False,False,False,False,False,False,False
ChIJ5xtdLu7uWhERr9_yb5GmzAU,Salon Muah,"Pali Hill, Shop 3, Dunhill, Dr Ambedkar Rd, Khar West, Mumbai, Maharashtra 400052, India",4.7,527,5,"sonali is the best hairdresser i have been to! she took the time to understand exactly what i wanted and didn't rush the process at all. considering my frizzy hair, she gave me a haircut that perfectly suited my hair type. plus, she recommended the right products to make my hair look healthier and improve its quality. i highly recommend salon mush and sonali to everyone!",1747018290,3 months ago,en,Karishma Lilwani,False,False,False,False,False,False,False,False,False,False,False
ChIJ5xtdLu7uWhERr9_yb5GmzAU,Salon Muah,"Pali Hill, Shop 3, Dunhill, Dr Ambedkar Rd, Khar West, Mumbai, Maharashtra 400052, India",4.7,527,5,"5 - absolutely loved it!
i loved my hair color and i’m so impressed! the shade is vibrant, rich, and exactly what i was hoping for. it added a beautiful shine to my hair and made it look super healthy. the application was smooth, and there was no harsh smell. it feels salon-quality, definitely a go-to for my future hair color needs.",1752762259,a month ago,en,Yashika Karda,False,False,False,False,False,False,False,False,False,False,False
ChIJ-4rRX-rP5zsR2GcBWu6YfZg,Lakme Salon,"1st Floor, Haji Habib Bldg, PN 155/157, Kemps Corner, Mukesh Chowk, Mumbai, Maharashtra 400036, India",4.9,809,5,my friend and i went to the lakme salon at kemps corner for the first time today. we both took a foot massage and it was amazing !! thank you to vicky and the other guy; they were really good with the massage and very polite and professional. the staff at the reception was also very courteous. the place was clean and hygienic. overall we had a great experience. will definitely visit again.,1748094144,2 months ago,en,Tanaz Bhesania,False,False,False,False,False,False,False,False,False,False,False
ChIJ-4rRX-rP5zsR2GcBWu6YfZg,Lakme Salon,"1st Floor, Haji Habib Bldg, PN 155/157, Kemps Corner, Mukesh Chowk, Mumbai, Maharashtra 400036, India",4.9,809,5,"excellent customer service and attention to detail. their team of skilled professionals is trained in the latest hair coloring techniques, using top-quality products for amazing results i really liked my hair color and the styling … irshad did really good work…. highly recommended … will visit soon next time … great service",1750600594,a month ago,en,Pallavi Malghane,False,False,False,False,False,False,False,False,False,False,False
ChIJ-4rRX-rP5zsR2GcBWu6YfZg,Lakme Salon,"1st Floor, Haji Habib Bldg, PN 155/157, Kemps Corner, Mukesh Chowk, Mumbai, Maharashtra 400036, India",4.9,809,5,"the new lakme saloon at kemps corner is a place to go to. great and comfortable ambience, courteous staff and good service. rehaan has been my go to person and his haircut and head massage is awesome ! do give it a try !",1706343469,a year ago,en,Emmanuel Sumit,False,False,False,False,False,False,False,False,False,False,False
